trade_id,stock_symbol,quantity,purchase_price,sale_price,purchase_date,sale_date,profit,sector,industry
552,ANH^A,3545,666.0,36.89,9/28/2022,7/16/2020,-629.11,n/a,n/a
553,LNT,2477,870.44,952.46,11/23/2021,2/1/2020,82.02,Public Utilities,Power Generation
554,CAAS,5991,389.43,266.19,2/24/2020,9/15/2022,-123.24,Capital Goods,Auto Parts:O.E.M.
555,CARA,9998,187.42,212.15,2/9/2021,10/16/2020,24.73,Health Care,Major Pharmaceuticals
556,IFEU,589,180.41,700.13,3/11/2020,12/24/2021,519.72,n/a,n/a
557,RGLS,3851,826.81,749.58,12/2/2020,5/10/2020,-77.23,Health Care,Major Pharmaceuticals
558,BLUE,2472,384.41,780.03,2/28/2021,11/28/2020,395.62,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
559,INVA,2162,505.93,432.09,9/9/2020,8/19/2020,-73.84,Health Care,Major Pharmaceuticals
560,CDOR,5237,880.06,27.78,11/7/2021,1/29/2020,-852.28,Consumer Services,Real Estate Investment Trusts
561,GRAM,2436,635.09,574.96,5/13/2021,5/6/2021,-60.13,Basic Industries,Military/Government/Technical
562,LION,2022,739.93,177.81,2/11/2020,7/13/2020,-562.12,Finance,Major Banks
563,JGH,9629,821.26,263.43,1/26/2022,7/12/2021,-557.83,n/a,n/a
564,SF^A,8603,836.3,503.75,2/7/2020,11/14/2020,-332.55,Finance,Investment Bankers/Brokers/Service
565,RRC,5215,753.66,262.73,8/20/2020,4/20/2021,-490.93,Energy,Oil & Gas Production
566,BJRI,6779,145.53,708.74,8/8/2020,2/26/2020,563.21,Consumer Services,Restaurants
567,GPT,6949,97.92,430.23,10/2/2021,1/22/2021,332.31,Consumer Services,Real Estate Investment Trusts
568,LXRX,4601,858.68,924.54,9/26/2021,11/5/2020,65.86,Health Care,Major Pharmaceuticals
569,MARPS,1810,372.34,26.67,6/29/2021,12/12/2020,-345.67,Energy,Oil & Gas Production
570,VIDI,7550,245.98,54.22,4/14/2021,2/26/2022,-191.76,n/a,n/a
571,BEAT,5772,888.45,651.81,3/23/2022,11/18/2021,-236.64,Health Care,Medical Specialities
572,SM,695,786.9,305.82,7/14/2021,7/19/2022,-481.08,Energy,Oil & Gas Production
573,SJM,8600,885.09,588.68,9/15/2022,8/20/2022,-296.41,Consumer Non-Durables,Packaged Foods
574,NWL,9872,606.49,572.76,8/6/2022,7/17/2021,-33.73,Consumer Non-Durables,Plastic Products
575,DRH,3488,565.28,805.4,5/15/2021,4/28/2021,240.12,Consumer Services,Real Estate Investment Trusts
576,REXR,8971,59.4,831.92,1/25/2020,6/16/2020,772.52,Consumer Services,Real Estate Investment Trusts
577,DAN,4214,44.74,484.26,11/20/2022,11/11/2022,439.52,Capital Goods,Auto Parts:O.E.M.
578,CGNT,9608,350.34,900.94,7/16/2020,9/4/2021,550.6,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
579,ORPN,1925,114.24,301.2,1/2/2022,12/22/2021,186.96,Health Care,Major Pharmaceuticals
580,SIGM,3948,494.2,601.27,5/24/2020,2/7/2022,107.07,Technology,Semiconductors
581,NSEC,528,263.86,639.31,1/24/2020,2/19/2021,375.45,Finance,Life Insurance
582,ACSF,8541,314.23,113.04,7/6/2022,4/22/2020,-201.19,n/a,n/a
583,MYOK,7324,323.05,798.75,11/17/2020,2/15/2021,475.7,Health Care,Major Pharmaceuticals
584,GM,2878,142.78,995.63,4/25/2020,9/27/2020,852.85,Capital Goods,Auto Manufacturing
585,CTSH,8208,521.59,647.63,11/10/2022,8/26/2021,126.04,Technology,EDP Services
586,CZWI,9292,830.12,298.83,8/16/2021,6/10/2020,-531.29,Finance,Savings Institutions
587,RAS^A,6374,120.58,956.71,6/16/2022,8/4/2020,836.13,n/a,n/a
588,OCUL,7002,938.63,478.29,3/5/2022,11/21/2020,-460.34,Health Care,Major Pharmaceuticals
589,FELE,5151,512.8,220.5,10/29/2022,10/5/2021,-292.3,Consumer Durables,Metal Fabrications
590,APTS,6251,917.57,876.94,10/26/2020,5/12/2020,-40.63,Consumer Services,Real Estate Investment Trusts
591,TCF^C,7984,74.32,159.5,9/19/2021,2/20/2022,85.18,n/a,n/a
592,KB,4203,550.84,499.22,12/8/2021,7/11/2021,-51.62,Finance,Commercial Banks
593,KVHI,3705,84.13,432.13,1/24/2022,4/9/2020,348.0,Technology,Radio And Television Broadcasting And Communications Equipment
594,ENLC,9300,611.48,54.89,7/3/2021,4/15/2022,-556.59,Public Utilities,Natural Gas Distribution
595,HEP,8596,62.35,813.28,1/22/2022,11/30/2020,750.93,Energy,Natural Gas Distribution
596,AES^C.CL,3604,721.71,488.54,6/7/2022,12/25/2022,-233.17,n/a,n/a
597,TIVO,4170,535.82,763.16,4/2/2022,11/10/2021,227.34,Miscellaneous,Multi-Sector Companies
598,XOMA,4305,733.03,850.46,10/3/2021,11/19/2021,117.43,Health Care,Major Pharmaceuticals
599,RAS^A,14,586.76,196.66,10/20/2021,12/26/2022,-390.1,n/a,n/a
600,AIT,7620,168.15,595.76,4/16/2020,2/12/2021,427.61,Consumer Durables,Industrial Specialties
601,MUA,143,905.9,918.44,1/27/2022,12/14/2022,12.54,n/a,n/a
602,FANH,6489,415.07,919.06,1/16/2021,11/13/2020,503.99,Finance,Specialty Insurers
603,MYJ,2867,355.63,160.46,7/23/2022,11/23/2022,-195.17,n/a,n/a
604,BFZ,5309,350.63,428.43,9/7/2020,2/18/2020,77.8,n/a,n/a
605,JDD,9551,241.96,535.2,7/12/2020,8/12/2022,293.24,n/a,n/a
606,FONE,3442,499.36,559.35,7/5/2021,9/12/2021,59.99,n/a,n/a
607,MIME,5820,390.18,830.24,12/29/2020,1/23/2021,440.06,Technology,Computer Software: Prepackaged Software
608,OMI,537,257.65,8.94,8/19/2022,5/20/2020,-248.71,Health Care,Medical Specialities
609,LUB,3577,41.98,225.14,7/5/2021,9/18/2022,183.16,Consumer Services,Restaurants
610,AGO,7224,225.26,400.96,1/30/2021,11/15/2021,175.7,Finance,Property-Casualty Insurers
611,CBRL,6944,419.46,222.14,5/6/2020,2/18/2020,-197.32,Consumer Services,Restaurants
612,THG,1744,950.19,439.01,6/20/2021,2/20/2022,-511.18,Finance,Property-Casualty Insurers
613,IDRA,5157,714.01,376.72,1/7/2022,1/19/2020,-337.29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
614,ETM,3644,663.21,543.05,3/3/2021,4/28/2021,-120.16,Consumer Services,Broadcasting
615,FDTS,7287,22.41,451.93,7/27/2022,11/5/2021,429.52,n/a,n/a
616,CFBI,8795,739.01,140.44,1/12/2020,5/17/2020,-598.57,n/a,n/a
617,SNE,5748,416.49,547.05,10/2/2021,10/3/2021,130.56,Consumer Non-Durables,Consumer Electronics/Appliances
618,AOS,6778,801.09,333.96,3/27/2021,6/13/2020,-467.13,Consumer Durables,Consumer Electronics/Appliances
619,NDRA,6879,588.78,18.19,12/2/2022,2/13/2020,-570.59,n/a,n/a
620,EDU,9020,512.35,24.46,2/3/2022,1/31/2021,-487.89,Consumer Services,Other Consumer Services
621,CIM,7224,108.08,808.35,5/3/2022,4/5/2022,700.27,Consumer Services,Real Estate Investment Trusts
622,BCEI,9348,334.85,447.06,12/11/2022,9/22/2022,112.21,Energy,Oil & Gas Production
623,CLNS^G,3562,362.68,30.57,12/7/2020,2/16/2021,-332.11,n/a,n/a
624,CSTR,3506,991.0,250.49,10/3/2020,4/12/2021,-740.51,Finance,Major Banks
625,DBL,9357,718.42,639.34,1/30/2020,10/30/2020,-79.08,n/a,n/a
626,HK,7244,692.89,355.54,11/28/2020,12/20/2022,-337.35,Energy,Oil & Gas Production
627,FCEL,2608,521.34,239.82,6/21/2022,7/22/2022,-281.52,Miscellaneous,Industrial Machinery/Components
628,XBIT,2685,5.73,39.8,3/14/2021,9/7/2022,34.07,Health Care,Major Pharmaceuticals
629,MMAC,5279,174.58,352.93,10/19/2021,8/2/2020,178.35,Finance,Real Estate
630,QPACW,721,50.69,616.1,10/1/2022,7/4/2022,565.41,Miscellaneous,Business Services
631,WMK,3140,326.79,206.27,5/9/2020,2/2/2022,-120.52,Consumer Services,Food Chains
632,GCP,7687,476.4,458.58,12/16/2022,11/3/2020,-17.82,Basic Industries,Major Chemicals
633,FOX,3083,144.14,779.53,10/29/2021,3/9/2021,635.39,Consumer Services,Television Services
634,LPT,333,815.1,195.83,7/19/2020,10/6/2022,-619.27,Consumer Services,Real Estate Investment Trusts
635,AWK,5182,417.41,134.37,10/23/2022,10/23/2021,-283.04,Public Utilities,Water Supply
636,FINX,5123,66.56,302.18,8/10/2020,10/12/2022,235.62,n/a,n/a
637,KANG,699,203.92,408.81,1/17/2022,3/29/2020,204.89,Health Care,Medical/Nursing Services
638,DOOR,1899,2.43,991.29,4/18/2021,2/7/2021,988.86,Basic Industries,Forest Products
639,ONSIZ,4221,353.79,818.73,1/9/2020,11/9/2022,464.94,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
640,NTRI,4950,421.97,563.69,4/26/2021,10/17/2022,141.72,Consumer Services,Catalog/Specialty Distribution
641,SPG,8285,988.76,273.09,6/21/2021,11/14/2020,-715.67,Consumer Services,Real Estate Investment Trusts
642,AXTA,6391,949.19,170.29,9/12/2022,12/25/2020,-778.9,Basic Industries,Paints/Coatings
643,LYB,9351,259.68,160.61,3/24/2020,11/1/2021,-99.07,Basic Industries,Major Chemicals
644,LION,8397,283.7,667.9,7/1/2020,12/30/2021,384.2,Finance,Major Banks
645,NEU,4995,93.49,731.97,1/12/2021,5/9/2022,638.48,Basic Industries,Major Chemicals
646,SCI,1506,80.6,845.68,9/6/2021,7/31/2021,765.08,Consumer Services,Other Consumer Services
647,DFT^C,5603,602.3,353.21,7/14/2022,10/28/2020,-249.09,n/a,n/a
648,HRZN,8118,961.91,829.1,6/2/2021,11/19/2022,-132.81,n/a,n/a
649,TRHC,7545,861.83,595.8,7/11/2021,1/31/2022,-266.03,Miscellaneous,Business Services
650,GOVNI,6710,379.33,377.65,9/28/2020,10/9/2020,-1.68,Finance,Real Estate
651,UONEK,7591,352.13,80.97,5/3/2022,6/11/2020,-271.16,Consumer Services,Broadcasting
652,NTCT,3813,731.91,157.78,4/20/2022,7/2/2020,-574.13,Technology,EDP Services
653,SNSR,8212,455.82,850.89,10/15/2020,7/18/2020,395.07,n/a,n/a
654,MGP,4510,674.53,978.02,10/23/2022,9/17/2021,303.49,Consumer Services,Real Estate Investment Trusts
655,ACRE,8334,553.27,395.03,4/19/2020,11/13/2021,-158.24,Consumer Services,Real Estate Investment Trusts
656,SPG^J,5897,120.62,397.75,7/15/2021,11/14/2021,277.13,n/a,n/a
657,BAP,6177,846.71,722.12,9/20/2020,7/27/2022,-124.59,Finance,Commercial Banks
658,VRS,3613,841.57,706.35,6/24/2021,2/7/2021,-135.22,Basic Industries,Paper
659,DS^C,7085,461.09,683.72,7/2/2020,6/14/2020,222.63,n/a,n/a
660,PNTR,1020,769.45,516.02,9/28/2020,1/19/2021,-253.43,Technology,Radio And Television Broadcasting And Communications Equipment
661,EGAN,4815,162.32,54.42,6/7/2020,12/17/2020,-107.9,Technology,Computer Software: Prepackaged Software
662,ACP,2658,678.01,597.31,4/29/2022,4/25/2020,-80.7,n/a,n/a
663,PDLI,9491,354.88,174.97,3/22/2022,9/1/2021,-179.91,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
664,HYH,5763,977.12,829.04,5/21/2022,9/12/2020,-148.08,Health Care,Industrial Specialties
665,ABBV,2857,684.93,43.08,3/2/2021,6/18/2020,-641.85,Health Care,Major Pharmaceuticals
666,CXE,2812,796.56,494.8,5/10/2022,6/12/2020,-301.76,n/a,n/a
667,DFFN,4021,146.64,622.02,1/11/2022,5/31/2022,475.38,Health Care,Major Pharmaceuticals
668,CDZI,549,68.5,504.56,9/16/2022,12/8/2021,436.06,Public Utilities,Water Supply
669,SAEX,1460,880.24,803.01,3/4/2021,9/26/2020,-77.23,Energy,Oil & Gas Production
670,VSEC,2388,539.95,415.34,2/13/2021,10/11/2020,-124.61,Consumer Services,Military/Government/Technical
671,SBNB,1380,396.23,990.79,12/11/2020,1/16/2021,594.56,Transportation,Marine Transportation
672,UEIC,6656,731.14,304.35,6/12/2021,5/30/2020,-426.79,Consumer Non-Durables,Consumer Electronics/Appliances
673,FGL,658,130.32,623.89,3/30/2022,11/12/2021,493.57,Finance,Life Insurance
674,TRGP,4672,807.99,626.17,2/13/2021,5/21/2021,-181.82,Public Utilities,Natural Gas Distribution
675,GSUM,6125,553.79,461.28,6/12/2020,1/9/2020,-92.51,Technology,Computer Software: Prepackaged Software
676,INN^C,9492,668.5,709.18,5/16/2022,6/6/2022,40.68,n/a,n/a
677,HRG,5125,523.27,243.67,2/27/2020,8/9/2021,-279.6,Miscellaneous,Industrial Machinery/Components
678,NX,9823,870.1,960.24,12/21/2021,8/24/2021,90.14,Capital Goods,Metal Fabrications
679,SLCA,5683,152.18,322.63,8/22/2020,10/16/2020,170.45,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
680,CHK^D,3328,546.8,929.4,11/4/2020,7/9/2021,382.6,n/a,n/a
681,REXX,9404,547.24,982.09,8/5/2022,3/25/2022,434.85,Energy,Oil & Gas Production
682,HQL,9068,350.2,247.12,5/27/2021,10/12/2021,-103.08,n/a,n/a
683,FTD,3168,425.14,164.9,6/25/2022,8/16/2021,-260.24,Consumer Services,Other Consumer Services
684,SYX,9446,970.16,402.08,9/17/2021,6/14/2020,-568.08,Consumer Services,Catalog/Specialty Distribution
685,IRWD,1342,574.27,960.18,2/6/2022,8/9/2020,385.91,Health Care,Major Pharmaceuticals
686,MDGS,77,744.26,113.43,11/25/2021,5/1/2022,-630.83,Health Care,Medical/Dental Instruments
687,MSP,6688,599.1,396.95,11/19/2022,10/30/2020,-202.15,n/a,n/a
688,IKNX,4878,440.05,681.9,12/21/2021,2/9/2020,241.85,Miscellaneous,Industrial Machinery/Components
689,CEA,6162,93.99,682.38,3/4/2020,5/12/2022,588.39,Transportation,Air Freight/Delivery Services
690,CYTXW,6335,380.37,143.37,3/21/2020,2/8/2021,-237.0,Health Care,Medical/Dental Instruments
691,CCC,7057,256.95,839.61,5/27/2022,6/13/2021,582.66,Basic Industries,Major Chemicals
692,SSRI,3523,573.48,529.38,6/4/2022,8/13/2022,-44.1,Basic Industries,Precious Metals
693,PEB^D,3803,691.69,143.44,8/2/2021,11/7/2020,-548.25,n/a,n/a
694,DSL,9040,161.07,898.49,11/10/2021,10/3/2022,737.42,n/a,n/a
695,CYH,8247,55.08,587.38,10/4/2022,7/17/2021,532.3,Health Care,Hospital/Nursing Management
696,MPO,3859,308.38,899.86,2/7/2022,1/13/2021,591.48,Energy,Oil & Gas Production
697,ANCB,9130,711.35,870.82,9/3/2022,6/23/2021,159.47,Finance,Banks
698,CSS,9970,479.61,116.04,8/14/2022,7/19/2022,-363.57,Consumer Services,Consumer: Greeting Cards
699,QTNT,6680,900.62,466.85,6/21/2021,12/23/2022,-433.77,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
700,BECN,5148,24.17,406.13,1/24/2022,8/2/2022,381.96,Consumer Services,RETAIL: Building Materials
701,AMP,1646,544.89,247.6,3/23/2020,8/9/2021,-297.29,Finance,Investment Managers
702,GGM,2603,934.65,789.42,12/7/2020,4/13/2021,-145.23,n/a,n/a
703,GOVNI,1194,507.82,898.79,7/29/2022,8/4/2021,390.97,Finance,Real Estate
704,MHF,5130,161.18,299.0,10/20/2021,12/26/2022,137.82,n/a,n/a
705,ROG,7261,216.83,13.68,2/20/2020,11/5/2020,-203.15,Basic Industries,Major Chemicals
706,KINS,8941,787.86,115.74,4/5/2020,11/30/2021,-672.12,Finance,Property-Casualty Insurers
707,TDOC,6585,251.92,723.54,1/30/2021,3/30/2020,471.62,Health Care,Medical/Nursing Services
708,FMK,9946,965.34,47.54,5/4/2020,9/5/2022,-917.8,n/a,n/a
709,MDU,1256,184.39,179.6,10/4/2020,6/22/2021,-4.79,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
710,OCRX,954,568.32,623.25,12/8/2020,7/28/2021,54.93,Health Care,Major Pharmaceuticals
711,VEON,3143,954.57,137.88,1/19/2022,7/31/2022,-816.69,Public Utilities,Telecommunications Equipment
712,SNCR,245,839.17,896.18,1/6/2020,3/21/2020,57.01,Technology,EDP Services
713,RF,3042,442.11,350.68,12/1/2020,7/30/2020,-91.43,Finance,Major Banks
714,BHL,5892,108.81,755.42,6/12/2020,11/29/2021,646.61,n/a,n/a
715,RAND,5618,487.63,767.65,10/24/2020,4/26/2022,280.02,n/a,n/a
716,INTG,8660,979.23,217.21,9/5/2021,6/4/2021,-762.02,Consumer Services,Building operators
717,PSB^W,8148,707.12,273.71,10/27/2021,6/9/2021,-433.41,n/a,n/a
718,CSTR,8289,867.56,267.02,5/19/2020,10/29/2020,-600.54,Finance,Major Banks
719,EIGR,3186,327.95,916.24,5/15/2020,9/16/2022,588.29,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
720,UCP,3576,867.09,28.58,4/2/2021,4/4/2022,-838.51,Capital Goods,Homebuilding
721,PLUG,942,945.81,348.51,10/8/2020,11/9/2021,-597.3,Energy,Industrial Machinery/Components
722,HQH,601,366.01,677.35,12/29/2020,12/12/2022,311.34,n/a,n/a
723,NVS,3265,427.96,487.4,10/8/2022,7/15/2022,59.44,Health Care,Major Pharmaceuticals
724,EPAY,5381,183.71,624.99,7/9/2022,10/5/2021,441.28,Technology,Computer Software: Prepackaged Software
725,MNST,1650,525.75,112.81,12/5/2021,12/10/2022,-412.94,Consumer Non-Durables,Beverages (Production/Distribution)
726,NKE,3772,336.86,185.43,7/5/2020,1/9/2020,-151.43,Consumer Non-Durables,Shoe Manufacturing
727,SPWH,2126,7.78,932.01,12/1/2022,10/7/2022,924.23,Consumer Services,Other Specialty Stores
728,FISV,2459,119.96,262.45,5/10/2020,9/28/2021,142.49,Technology,EDP Services
729,LSXMB,8784,931.13,835.02,6/12/2022,2/15/2022,-96.11,Consumer Services,Broadcasting
730,CIVBP,1591,496.97,97.36,6/24/2022,12/16/2020,-399.61,Finance,Major Banks
731,UBNT,9504,546.06,390.17,9/7/2020,10/15/2022,-155.89,Technology,Radio And Television Broadcasting And Communications Equipment
732,VNTV,8905,929.29,668.89,6/18/2021,1/28/2021,-260.4,Miscellaneous,Business Services
733,CBFV,4971,935.44,725.86,7/9/2020,3/3/2020,-209.58,Finance,Major Banks
734,DSX,8557,285.88,515.57,2/9/2020,2/3/2020,229.69,Transportation,Marine Transportation
735,PDM,5519,886.46,570.05,10/4/2021,12/3/2020,-316.41,Consumer Services,Building operators
736,EGN,1017,316.69,701.07,9/10/2020,12/6/2020,384.38,Energy,Oil & Gas Production
737,TCP,6677,0.78,889.38,2/2/2021,8/11/2022,888.6,Public Utilities,Natural Gas Distribution
738,DTF,4487,61.43,165.07,12/12/2020,5/30/2021,103.64,n/a,n/a
739,YRD,5500,314.21,121.25,6/17/2022,11/16/2020,-192.96,Finance,Finance: Consumer Services
740,CBL^E,9612,791.39,479.98,6/29/2020,3/26/2021,-311.41,n/a,n/a
741,FMN,468,349.33,519.49,4/30/2022,7/12/2022,170.16,n/a,n/a
742,CCP,8415,178.6,239.77,7/14/2020,4/13/2021,61.17,Consumer Services,Real Estate Investment Trusts
743,SMG,383,753.51,487.63,7/25/2022,4/23/2021,-265.88,Basic Industries,Agricultural Chemicals
744,HOG,7351,735.35,276.3,10/8/2022,6/22/2021,-459.05,Consumer Non-Durables,Motor Vehicles
745,VIDI,3965,634.95,440.98,3/29/2022,10/22/2020,-193.97,n/a,n/a
746,IRWD,6177,412.1,508.25,12/1/2020,8/4/2021,96.15,Health Care,Major Pharmaceuticals
747,HESM,6317,330.44,396.14,3/12/2021,5/6/2022,65.7,Energy,Oil & Gas Production
748,FBR,643,294.1,462.52,1/5/2021,12/11/2020,168.42,Basic Industries,Paper
749,MATR,9804,350.72,680.47,3/27/2022,5/14/2020,329.75,Technology,EDP Services
750,ITG,5416,816.55,918.38,9/16/2021,2/19/2022,101.83,Finance,Investment Bankers/Brokers/Service
751,PVG,2406,855.56,898.51,2/26/2022,12/21/2020,42.95,Basic Industries,Precious Metals
752,CUB,8486,559.93,491.48,5/30/2022,6/13/2021,-68.45,Capital Goods,Industrial Machinery/Components
753,CRI,5701,844.68,682.62,11/16/2022,4/21/2020,-162.06,Consumer Non-Durables,Apparel
754,WMS,7302,893.04,759.05,5/18/2022,5/29/2022,-133.99,Capital Goods,Containers/Packaging
755,REGI,3351,977.25,983.76,1/22/2021,10/1/2021,6.51,Basic Industries,Major Chemicals
756,EAGLW,2384,170.53,740.99,8/20/2021,3/28/2020,570.46,Finance,Business Services
757,IRIX,949,208.28,154.72,7/17/2022,5/26/2022,-53.56,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
758,SAMG,9810,16.15,298.99,7/25/2022,1/27/2022,282.84,Finance,Investment Managers
759,AUY,2412,323.26,606.84,3/1/2021,6/2/2022,283.58,Basic Industries,Precious Metals
760,TGS,7871,922.73,376.69,12/2/2021,2/12/2020,-546.04,Public Utilities,Natural Gas Distribution
761,FNTEW,4558,398.56,261.86,6/23/2021,3/27/2020,-136.7,Finance,Business Services
762,AZZ,7112,109.77,59.25,10/8/2020,6/5/2020,-50.52,Consumer Durables,Building Products
763,FRC^C,5747,743.46,774.01,5/5/2020,4/16/2021,30.55,n/a,n/a
764,QCP,9538,925.24,416.77,3/29/2022,1/31/2021,-508.47,Consumer Services,Real Estate Investment Trusts
765,SIVB,7383,534.42,829.89,1/13/2020,6/15/2021,295.47,Finance,Major Banks
766,AIA,6458,698.23,63.13,12/14/2020,10/8/2021,-635.1,n/a,n/a
767,GGT^B,2778,124.92,518.83,12/12/2021,2/22/2020,393.91,n/a,n/a
768,ANDAW,4345,438.34,676.19,12/10/2022,10/26/2021,237.85,Finance,Business Services
769,GOOG,8537,451.71,612.8,6/23/2022,11/13/2020,161.09,Technology,"Computer Software: Programming, Data Processing"
770,PWR,1416,455.85,106.55,4/17/2022,9/9/2020,-349.3,Capital Goods,Engineering & Construction
771,SPEX,9629,128.47,226.61,5/20/2022,2/28/2020,98.14,Miscellaneous,Multi-Sector Companies
772,SNPS,422,700.93,75.67,10/24/2020,9/12/2020,-625.26,Technology,Computer Software: Prepackaged Software
773,ADVM,8765,253.64,610.24,8/27/2021,4/25/2020,356.6,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
774,TRN,6009,109.36,781.39,1/14/2021,4/3/2020,672.03,Capital Goods,Railroads
775,ASX,8191,139.7,31.37,5/16/2021,10/14/2021,-108.33,Technology,Semiconductors
776,WLH,638,10.08,201.64,12/20/2020,3/9/2021,191.56,Capital Goods,Homebuilding
777,CPK,7830,985.0,118.79,1/29/2022,12/9/2022,-866.21,Public Utilities,Oil & Gas Production
778,CGO,6326,864.72,656.35,7/2/2020,6/9/2021,-208.37,n/a,n/a
779,ISHG,1880,932.09,648.16,5/13/2022,1/6/2020,-283.93,n/a,n/a
780,PMBC,7910,610.42,766.07,1/2/2022,2/29/2020,155.65,Finance,Major Banks
781,FNLC,1416,408.58,808.87,6/23/2021,8/17/2022,400.29,Finance,Major Banks
782,UBCP,5342,852.08,937.21,1/24/2022,12/30/2022,85.13,Finance,Major Banks
783,AKRX,333,728.89,932.74,1/2/2021,5/23/2020,203.85,Health Care,Major Pharmaceuticals
784,ORA,3581,475.45,29.14,1/7/2020,5/5/2022,-446.31,Public Utilities,Electric Utilities: Central
785,AFST,7858,193.2,108.58,7/18/2021,10/24/2022,-84.62,Finance,Property-Casualty Insurers
786,CYS,9205,59.52,931.12,2/22/2020,3/28/2021,871.6,Consumer Services,Real Estate Investment Trusts
787,VEC,9124,801.97,301.56,9/28/2020,2/27/2022,-500.41,Consumer Services,Diversified Commercial Services
788,PRFZ,1028,675.72,870.06,9/22/2022,6/12/2021,194.34,n/a,n/a
789,NXQ,9018,553.94,848.12,4/22/2022,9/5/2022,294.18,n/a,n/a
790,CCXI,6884,236.89,242.98,12/25/2022,9/12/2022,6.09,Health Care,Major Pharmaceuticals
791,CRNT,3309,59.93,120.51,6/15/2021,11/19/2022,60.58,Technology,Radio And Television Broadcasting And Communications Equipment
792,AAME,21,803.34,399.37,12/6/2021,4/21/2022,-403.97,Finance,Life Insurance
793,ABG,3379,839.46,502.48,10/15/2021,4/24/2020,-336.98,Consumer Durables,Automotive Aftermarket
794,BLDP,687,514.78,474.86,6/12/2022,2/9/2021,-39.92,Energy,Industrial Machinery/Components
795,ACRX,3698,510.64,531.99,6/5/2022,11/23/2020,21.35,Health Care,Major Pharmaceuticals
796,EVHC^,4663,800.17,866.61,12/21/2021,12/23/2022,66.44,n/a,n/a
797,OCFC,2524,250.46,352.8,3/1/2022,12/19/2020,102.34,Finance,Savings Institutions
798,STDY,9588,455.78,360.56,3/30/2021,10/8/2021,-95.22,Health Care,Major Pharmaceuticals
799,RILYZ,382,248.27,376.4,6/2/2022,9/26/2021,128.13,Miscellaneous,Business Services
800,FOX,9022,212.05,598.55,11/19/2020,7/7/2021,386.5,Consumer Services,Television Services
801,PLNT,8570,330.43,160.08,5/25/2020,1/14/2022,-170.35,Consumer Services,Hotels/Resorts
802,TVTY,9793,817.69,183.98,10/25/2020,5/16/2021,-633.71,Health Care,Hospital/Nursing Management
803,GEOS,3781,541.0,806.52,3/26/2021,10/31/2021,265.52,Capital Goods,Industrial Machinery/Components
804,FSZ,3683,859.24,476.93,10/31/2020,5/26/2022,-382.31,n/a,n/a
805,SSBI,3479,998.46,599.3,7/31/2022,12/3/2021,-399.16,n/a,n/a
806,RPD,9855,813.36,515.59,3/17/2020,8/5/2020,-297.77,Technology,Computer Software: Prepackaged Software
807,WG,5535,808.67,372.92,1/30/2020,9/7/2022,-435.75,Energy,Oilfield Services/Equipment
808,PFIS,9396,849.01,158.87,1/22/2021,3/25/2020,-690.14,Finance,Major Banks
809,HBMD,5236,685.43,792.99,5/24/2021,2/4/2022,107.56,Finance,Major Banks
810,REFR,1137,168.31,308.0,2/5/2022,3/14/2022,139.69,Miscellaneous,Multi-Sector Companies
811,AEM,7377,393.42,838.28,9/16/2021,2/25/2022,444.86,Basic Industries,Precious Metals
812,FFIN,4963,191.47,397.04,6/15/2022,4/18/2022,205.57,Finance,Major Banks
813,STI,529,416.87,914.95,12/25/2021,3/25/2020,498.08,Finance,Major Banks
814,FTD,9406,367.7,1.42,6/26/2020,9/24/2021,-366.28,Consumer Services,Other Consumer Services
815,ACM,1315,119.6,235.73,3/7/2020,5/6/2021,116.13,Consumer Services,Military/Government/Technical
816,WFC^Y,3893,431.2,323.56,3/13/2022,3/2/2021,-107.64,n/a,n/a
817,MSFT,9729,436.53,211.57,6/19/2021,5/10/2022,-224.96,Technology,Computer Software: Prepackaged Software
818,CRAY,447,741.94,571.52,9/11/2021,6/7/2022,-170.42,Technology,Computer Manufacturing
819,TCRZ,2775,394.04,540.19,5/20/2022,12/5/2022,146.15,n/a,n/a
820,IPL^D,9079,361.83,358.01,4/25/2021,12/19/2021,-3.82,n/a,n/a
821,AKP,4914,743.79,852.17,8/4/2022,3/30/2020,108.38,n/a,n/a
822,NAN,1488,766.63,422.46,10/4/2020,2/22/2022,-344.17,n/a,n/a
823,LUX,5144,246.69,975.47,8/28/2021,2/15/2020,728.78,Health Care,Ophthalmic Goods
824,MSBI,4484,397.23,774.91,2/13/2020,7/28/2022,377.68,Finance,Major Banks
825,WFC.WS,5452,609.72,239.71,1/18/2020,8/21/2021,-370.01,n/a,n/a
826,OSTK,1855,98.64,681.66,11/15/2021,1/9/2022,583.02,Consumer Services,Catalog/Specialty Distribution
